transaction_id,customer_id,customer_name,gender,age,location,transaction_date,purchase_amount,down_payment,installment_amount,installments,payment_status,product_category,merchant_name,customer_income,credit_score,late_payments,account_created,fraud_flag
12e0c4da-cf76-4679-a2d1-6f812e7b1eba,90843af5-b26c-4cd5-bdd4-67bd75cd2a72,Cole Becker,Other,30,Sheffield,2024-08-01,792.52,156.15,291.03,1,Ongoing,Sports,Asda,1676.61,400,4,2023-09-07,0
d2ed44fa-5fdf-43cc-b48a-385da4c0f070,4aac7d05-6542-4a64-bbf1-9ec19b071e5a,Brian Roberts,Female,50,Leeds,2024-08-14,1798.9,120.76,83.63,11,Missed,Groceries,Amazon,1110.81,447,0,2023-04-14,0
d463995f-7f72-40b7-8336-1073c33007c5,5a148a9e-d798-4afb-8c97-ff4bbcbfc3fe,Brent Nguyen,Male,26,Manchester,2024-06-13,1690.97,260.07,48.79,9,Missed,Fashion,Zara,2314.93,775,0,2023-08-24,0
9b1b33fa-6706-47e3-b860-96fbccc1773c,d5a199e5-7182-411e-be1d-ae1593338f65,Manuel Gonzalez,Male,56,Manchester,2024-09-14,1332.22,391.3,106.7,11,Paid,Electronics,Argos,6567.45,440,2,2024-02-27,0
84e10884-6fc4-4d59-a56b-24bdf1418958,53b600b6-5125-4b81-a5f1-b58818ffacdc,Erin Welch,Male,44,Manchester,2024-06-19,971.13,300.41,160.78,9,Missed,Fashion,Tesco,4207.08,427,1,2023-06-21,0
94e6b5be-ed3b-4ff6-8627-86eb763fdb06,8a03c2ae-771a-4983-a4e5-7b0177273d55,Mr. Harold Kline,Other,36,London,2025-04-02,1307.79,441.84,196.64,9,Ongoing,Fashion,Currys,1213.9,676,0,2023-07-02,0
203ef8a6-d073-487c-9444-83f2044c1457,34c2a3ed-f7ec-44c6-8ad4-9faedec3f5ff,Micheal Cameron,Other,56,London,2024-08-28,658.22,458.3,105.98,6,Ongoing,Fashion,eBay,2592.09,347,0,2023-09-12,0
12ff6b2b-7f0f-4f00-9603-ba3c0971b75c,6c8e90b3-a15f-46e6-ab9f-fd5e42250fde,Suzanne Smith,Male,58,Leeds,2024-09-19,1375.33,440.49,253.06,6,Paid,Electronics,Currys,2841.32,402,1,2023-04-08,0
bf8828ed-bca7-40a5-ad04-b0d01cfdfd14,eb8453bb-0210-4ad6-acda-3a5bb3123d78,James Pollard,Other,58,Leeds,2024-05-20,1430.31,80.2,179.49,2,Missed,Electronics,Argos,4982.76,758,0,2023-07-06,0
a23e6e86-041a-4db1-99aa-b109fbee3101,b63d5c47-0240-4b04-99b7-d736b8d21cf3,Lauren Taylor,Male,50,Glasgow,2025-02-28,345.8,474.72,198.34,4,Paid,Electronics,Amazon,1316.29,465,1,2022-09-07,0
b7f68040-4079-4e7d-879c-9a81a20e205c,6d7dc1c3-7843-43d2-9f9d-f7bcf6c57b62,Marie Hughes,Female,29,Liverpool,2025-01-24,339.13,439.97,229.59,10,Missed,Beauty,Zara,4804.19,848,0,2022-12-16,0
ded65b4a-da4c-46eb-a980-18be976c08ed,b7b06535-7b2c-48a5-a82d-227c79e45328,Nathaniel Gibbs,Female,39,Glasgow,2025-02-15,280.88,303.24,162.35,5,Missed,Electronics,Nike,8102.94,710,2,2023-05-18,0
ec867adc-3302-4709-9ea1-63d4580583eb,db125bf9-a275-40c3-985a-84d906066d66,Andre Potts,Other,44,London,2024-08-04,1984.36,264.73,34.35,9,Missed,Home,Asda,3325.2,480,0,2022-05-01,0
d4482118-4b34-4834-96d1-7490c273a567,1ec7b13e-903f-4c27-b332-2bec74b5682e,Teresa Holden,Other,49,Leeds,2024-10-06,910.1,18.96,131.92,3,Ongoing,Electronics,eBay,7442.75,700,1,2024-01-31,0
cada408c-4ff0-413e-a58f-798f3328b7fd,bce4c125-1134-49f0-931b-817de50c9f87,Cassidy Ochoa,Female,40,Sheffield,2025-03-03,382.24,42.13,41.48,5,Missed,Home,eBay,8394.82,694,2,2022-12-13,0
18abe077-bfe6-44e3-8c85-dd22695f9e1e,0ba719bf-c031-4a7f-90bd-4a37446b5738,Zachary Smith,Male,43,Sheffield,2024-08-26,251.32,331.49,180.63,4,Missed,Fashion,Asda,3719.81,310,1,2023-03-26,0
831acee8-2662-4475-bda0-84064057425a,c0d0b251-6101-4df0-b547-88ac9fd478a3,Andrea Barber,Male,29,Sheffield,2025-01-19,140.91,479.02,234.57,5,Paid,Groceries,Argos,1215.54,526,2,2024-01-30,0
5e310d53-41b2-482a-bb59-72d9dcf46561,a72cbb38-fcfa-4a6c-b55b-cc8675ec3694,William Knapp,Male,55,London,2025-03-16,1161.61,248.43,70.58,4,Ongoing,Sports,eBay,6505.86,413,1,2023-10-26,0
975144ac-b535-4f8e-a38d-284c96a374ca,554ebd2e-9aef-4be7-8464-8129fb81fced,Kristen Hartman,Male,18,Liverpool,2024-05-21,115.23,258.07,133.72,10,Ongoing,Home,Currys,4969.5,369,2,2023-05-14,0
b16e11a1-7cab-4643-a783-2963ad625d34,6e5f9009-f15d-4f1f-8614-dc877eb69f30,Jesse Jensen,Male,19,Sheffield,2024-04-29,1163.32,236.32,198.67,11,Ongoing,Sports,Asda,4027.47,725,1,2023-02-18,0
fabe5152-070e-4821-8bbe-421a08fdef98,9b5f21ce-23f3-4650-a7b7-9737f43cadcc,Jade Russo,Male,60,Liverpool,2024-11-21,1429.91,198.81,23.43,3,Paid,Beauty,eBay,2533.83,302,1,2023-04-15,0
8126b5ab-0e22-4154-bd7d-9c0ca5da2155,6457ef2b-0129-4066-98ac-65e83e10c690,Scott Reynolds,Male,36,Sheffield,2024-12-15,76.97,339.09,265.72,3,Missed,Groceries,Argos,4036.88,609,2,2023-11-07,0
8093aaee-7e7f-4651-895c-0202017061b2,864ebbd4-e89e-46ce-8ff9-f9881c1e7003,Alex Brown,Other,32,Glasgow,2025-03-10,1563.14,494.62,16.1,6,Ongoing,Home,Zara,2259.25,463,2,2023-02-28,0
b8395510-8290-4490-9230-c51442e7b32d,1b17d8b6-0732-4e5b-a995-337c94062b36,Rhonda Lopez,Other,35,Liverpool,2024-07-28,763.92,123.45,19.61,5,Ongoing,Electronics,Argos,3126.83,708,0,2022-07-17,0
a47b7c49-f8e6-4636-8f20-7abf1f8921f2,b4cfe4bc-673d-4be8-ae1f-8e2ebad9d80c,Gerald Grant,Female,34,Birmingham,2024-05-23,78.72,79.6,32.9,7,Ongoing,Home,Tesco,3410.04,397,1,2022-11-28,0
f4147823-83e0-4d7a-8df6-c0f826a14588,44cbc03d-bf5c-490e-a048-d58f5f6be045,Grace Ruiz,Other,18,Sheffield,2025-02-21,1178.43,129.41,192.12,5,Paid,Beauty,Amazon,1723.52,475,0,2024-01-03,0
5df7c1f1-6639-478a-a07e-c37bc0150840,003e353b-79d6-47f7-826c-7e87f58e3b8d,Vincent Lopez,Other,26,Leeds,2025-03-02,1762.81,181.17,14.47,6,Paid,Fashion,Zara,9000.31,820,1,2022-12-05,0
e8b8f304-eaaa-4fa6-be29-cc248d2af290,b7087f05-06b0-4d72-8517-23335771c4e9,Scott Baker,Other,55,Birmingham,2024-09-27,1369.17,253.01,135.45,7,Paid,Beauty,Asda,6155.89,846,0,2022-05-17,0
b76d26e7-fbf2-41b3-a173-706826896828,a831554d-2ada-4307-8236-46dd918d7357,Juan Nelson,Male,55,Sheffield,2024-09-27,1157.55,141.03,158.62,11,Paid,Sports,Tesco,9855.43,828,1,2023-09-22,0
e18ec8c9-8c4b-4ebc-90f5-9d2cbb117edd,297df452-d0f8-4dc2-8476-70d8ef60c20f,Katherine Robinson,Other,31,Birmingham,2024-09-18,1587.13,443.72,133.0,2,Missed,Fashion,Asda,5468.22,402,2,2022-05-22,0
fdce11af-75f5-4b8f-addf-e7aad903d9f4,a52d7405-efb5-4ece-9041-038a5d452360,Vanessa Reed,Male,40,London,2025-04-08,1339.25,247.81,157.21,6,Missed,Sports,Amazon,1725.64,426,0,2022-06-20,0
251807c6-9ba4-4fb4-9de2-6a906a39018b,e01fe406-74b3-4471-828a-59ad232518da,Anthony Anderson,Other,49,Manchester,2024-12-19,1155.56,404.57,239.54,10,Missed,Home,eBay,4385.85,349,1,2024-01-01,0
9660a9d8-acbd-462e-9a50-e2aa3104cc5a,6a842d45-acc1-4efb-bbc8-0ff944bf9bba,Danielle Montgomery,Other,26,Birmingham,2024-05-20,1171.7,140.78,72.43,4,Missed,Beauty,Nike,7489.26,818,0,2022-09-15,1
b63482c4-d192-4bdc-a4de-4541e227ecd2,23d3b201-792f-4e44-95c9-29f0871df596,Stephen Collins,Other,58,Leeds,2024-12-16,432.3,51.95,263.01,7,Paid,Electronics,Argos,3232.08,679,1,2022-05-23,0
7d4bcb4f-f5f8-4cb8-abb5-9195100804e0,70bc7a98-9b61-4a57-b906-b07e7a72052a,Scott Strong,Male,39,Sheffield,2025-04-01,951.5,278.78,130.44,6,Missed,Beauty,Currys,7750.43,441,1,2023-12-27,0
04d5cc74-d749-46c1-9dcc-b03b5c5cdc9e,15db3668-5923-450a-b5db-dfc2d09a6deb,Kelsey Anderson,Other,21,Leeds,2024-10-14,1564.83,225.69,13.2,3,Ongoing,Beauty,Asda,8856.98,750,3,2023-08-28,0
0cf2f4d8-2522-4f21-863c-23d1f55e3985,e24a6059-5abe-4a99-9bf7-90086c9d0d6f,Kimberly Park,Female,43,Liverpool,2024-10-15,1664.3,128.51,293.06,9,Missed,Beauty,Nike,4929.62,343,2,2023-04-21,0
79374ec2-0306-425c-a301-925c17a98366,51eb046d-585a-49dc-a1ad-063d2e60a4a6,William Martinez,Female,51,Manchester,2024-10-28,77.22,54.44,151.62,8,Missed,Groceries,Amazon,6091.22,376,0,2022-11-04,0
72c33443-e343-45c4-9181-e8edb53f7d07,ac68c57f-cee5-4125-9662-152b9369ecec,Gabrielle Fleming,Female,50,Manchester,2024-10-16,62.93,220.93,228.89,10,Paid,Beauty,Amazon,2730.54,399,1,2023-08-25,0
bdafd9b0-c36f-4a6b-a772-a5fc381ae166,563e8a93-f8ef-40c6-b097-c2b743f40edb,Mr. Miguel Williams DDS,Male,49,Manchester,2024-12-02,1932.55,103.76,207.84,11,Missed,Sports,Nike,2539.8,564,1,2024-03-18,0
247705b8-5d89-4b0b-abc9-43def6b353f9,9da1d7f7-c181-4c10-9171-bb4e587a06a0,Michael Parker,Male,25,Glasgow,2024-08-16,518.26,60.8,284.85,9,Paid,Home,Asda,5051.64,598,0,2023-10-10,0
5c152499-3290-4da0-b9bf-3f97a686148c,a233ece9-5c1f-4466-9408-efcadda39183,Christina Lara,Female,19,Glasgow,2025-02-23,1939.74,99.43,43.6,2,Paid,Fashion,eBay,7153.91,534,0,2022-08-08,0
e34e9dff-7e82-492d-8023-61a03f488d06,0823e835-ccc3-4516-9b88-7aee769a55dd,Justin Singleton,Female,46,London,2024-11-17,522.93,210.94,224.05,1,Ongoing,Electronics,Nike,6586.45,709,0,2022-11-03,0
3e584b1f-2ba9-430c-8221-1d007a3a14bf,9dd1307d-3d28-4b5e-ad6c-714eaccedb5a,Karen Martin,Other,34,Glasgow,2024-09-15,1921.7,461.09,269.44,6,Paid,Beauty,Asda,8895.14,352,1,2023-11-07,0
db320f01-6cf9-434d-af75-4d9d4275e764,4bfb6ed3-74f6-4f37-8c18-56dd72f42905,Tammy Jensen,Male,26,Sheffield,2025-03-07,1342.53,282.57,139.86,6,Ongoing,Groceries,Tesco,5262.33,479,0,2023-07-07,0
d117159e-53e9-43cf-adc6-f5b630bbfb8e,5aadd415-2f65-4d47-afdc-100d4f06ed08,Richard Rivera,Other,41,Glasgow,2024-10-30,921.46,113.6,71.74,4,Paid,Sports,Argos,4616.9,694,2,2024-04-17,0
f82e8d51-12f2-42bf-926c-94a6f7c4ba71,8776739b-fa36-4ba7-b7f7-2527368893d7,Andre Williams,Male,58,Leeds,2024-09-20,122.3,396.37,182.91,6,Ongoing,Home,Currys,9363.71,592,1,2023-08-27,0
0297c5c0-6b0c-4eba-8aac-35a3361d24f6,af8ba9f7-3b7e-4fac-9f4b-1bc56533d94e,Edwin Ray,Other,49,London,2024-06-19,993.49,368.43,265.65,5,Ongoing,Home,Nike,7237.62,653,2,2023-05-21,0
cfbc6a4f-5fd9-4dfb-a679-433a24e76ef5,50c78d61-ca40-4557-8ecc-f1095cbb1fad,Stephen Perez,Female,27,Sheffield,2025-04-19,997.21,222.05,40.72,5,Ongoing,Home,eBay,1110.19,760,1,2022-05-05,0
997d6323-8c12-4511-8ce4-7c8d6df9145b,540071a9-8609-4b8a-8bf6-1b09ee3c26fd,Ana Avery,Other,26,Liverpool,2024-05-21,1797.02,56.55,242.25,10,Paid,Electronics,eBay,4780.98,377,0,2024-01-21,0
c5fca01c-1a6c-4268-8ec3-5f1ff0716ffb,1b7ab193-556f-424e-876f-cd4c3d4d8753,Robert Miranda,Other,46,Glasgow,2024-06-08,283.11,31.2,30.44,6,Paid,Sports,Argos,2612.02,568,0,2023-07-20,1
5f03a1dc-ec4e-47b7-a3b8-5bdd8aff00fe,9981fb69-8ac9-44fe-92e8-7fa4c32c3335,Brent Garcia,Other,48,Leeds,2024-06-07,758.85,420.97,65.72,1,Ongoing,Fashion,Nike,6271.59,825,2,2024-04-11,0
3d8df86a-472b-4b4f-9873-16209d840518,0753467d-7ee3-4872-a834-f095785308c1,Allison Turner,Other,43,London,2024-06-26,310.85,305.46,11.7,9,Missed,Home,Amazon,6243.78,588,1,2023-12-03,0
5b7ea2c3-68e5-489c-8628-0daca2ab7455,05a8b4e2-eb44-46ed-813d-2cf52164943e,Megan Lynn,Female,33,Leeds,2024-07-11,1267.87,99.78,112.33,11,Missed,Sports,Argos,8747.46,727,1,2023-11-06,0
c68f3ea4-edbb-4fa5-b943-9b668acab637,69552322-80ed-494c-93d9-389d3388d38b,Justin Pratt,Other,26,Manchester,2024-10-21,1283.67,76.24,47.51,8,Ongoing,Sports,Nike,9611.27,759,2,2023-11-06,0
c81cab59-5431-4f6c-a064-bc5e65fffdbd,5a7bac0e-977b-47aa-9bd3-9371533896c9,Danielle Jones,Female,41,Liverpool,2024-07-07,1080.63,49.44,208.02,6,Ongoing,Electronics,Argos,4937.29,840,1,2022-07-25,0
d3b147fa-d7ae-4e0f-bfbb-7e0b16a3a5fd,433bdb9b-6b6b-4247-88ae-4e5af48be464,Matthew Fisher,Female,41,Leeds,2024-05-27,1643.56,329.69,135.96,10,Paid,Beauty,Amazon,1294.89,723,2,2023-09-24,0
ad3413d3-6d27-4f6f-86fb-8806e0e03aad,f955a239-9936-4c04-98e1-bd18bf63201c,Garrett Peters,Male,31,Glasgow,2024-08-02,367.39,438.17,17.39,7,Ongoing,Groceries,Currys,3421.44,707,1,2024-01-12,0
b03d0abe-0a81-41c8-97b9-7232b766f640,adb293a3-d275-4182-8e8b-41429701d316,Jason Silva,Other,28,Leeds,2025-03-18,801.47,190.14,42.5,8,Paid,Beauty,Tesco,6544.21,823,2,2024-02-27,0
61d1c433-de58-43f7-a606-54c831b440e4,85ca9018-4caa-43b6-aef8-3173138d1cbf,Jane Miller,Other,31,Sheffield,2024-09-10,1617.39,448.76,286.01,3,Paid,Home,Nike,5582.87,453,1,2023-11-30,0
0a6cb301-aec9-4df6-8893-f40dd473ced4,3944b5ea-da57-478f-808f-06b7a61c8e5d,Robert Williams,Other,53,London,2024-11-23,1321.54,470.81,240.34,8,Paid,Home,Amazon,6743.71,370,1,2023-03-18,0
5d1e8940-4f14-4961-a493-1a4533eacf29,1b52303f-4c0f-4728-8851-ea3956df807a,Cindy Lynn,Female,21,Birmingham,2024-08-21,1441.78,216.04,61.54,3,Missed,Fashion,Nike,5993.23,742,0,2023-10-10,0
6b8765b1-9a2e-4220-a75d-3f7e2418fee6,f62bc964-021e-4226-968f-2129d4423b4b,Amanda Martinez,Female,50,Liverpool,2024-10-09,1456.41,186.93,219.48,1,Ongoing,Electronics,Zara,4415.39,554,2,2023-02-10,0
4a9b7b93-adb0-4401-b1dc-11fba61bfdfb,fc18cead-9453-4e60-95b6-d1bda997d1de,Ronald Price,Male,34,Birmingham,2025-04-16,180.21,226.48,109.7,6,Missed,Sports,Nike,7896.18,823,1,2023-10-14,1
df8f6f37-8dbc-4306-a408-124782e0e896,29394acf-bd73-4a44-96de-53a3ccd7c624,Brittany Fleming,Other,18,Liverpool,2025-04-03,1419.27,65.18,190.42,7,Missed,Home,Nike,7886.92,681,0,2022-06-20,0
5e1f44e7-1b63-46b0-8f5d-47b5fda723f8,fdd75eaf-0b49-4060-8018-9f9d886e2449,Kimberly Turner,Male,58,Birmingham,2025-04-18,848.77,370.56,96.7,5,Missed,Beauty,Currys,1592.95,610,0,2024-03-02,1
8ee4dc1b-8a1d-4191-b426-da4af46200d8,c14ca0f1-0b70-498d-80b3-995c51970229,Dr. Jonathan Jones,Female,64,London,2024-08-29,608.3,365.14,177.11,2,Ongoing,Beauty,Nike,9757.09,690,2,2024-01-19,0
e958fda2-e11e-4020-b81d-3b7213928b96,f7555675-cf5b-4f6e-a820-0387b7c93730,Alan Vega,Other,50,Liverpool,2024-11-14,985.24,193.74,246.16,8,Missed,Fashion,eBay,3066.46,569,3,2023-08-25,0
62b8769d-f66e-4dc0-ab27-db3e2076c209,ce73eb30-5278-416d-8f47-9502bf23a738,Barbara Smith,Male,29,London,2024-08-12,1895.2,43.7,38.89,4,Paid,Sports,eBay,9925.0,545,2,2022-05-13,0
b5783615-5eb5-4cbb-8cba-01575c18f43e,acf15aca-e0cc-4a82-b030-041ce74cf3a3,Paul Chapman,Female,61,Glasgow,2024-10-05,191.2,439.48,87.51,4,Missed,Fashion,Amazon,5674.9,636,1,2023-04-13,0
18a2ccc1-1717-4dcf-9463-33046c24121e,df62bd24-cf3f-40a4-ba25-b8895e107b38,Laurie Coleman,Female,62,London,2025-01-11,1296.15,97.34,180.97,6,Paid,Fashion,Tesco,4540.5,500,2,2022-09-22,0
2e8c826b-1cb3-4cfb-8b51-394b298e6c8a,cf0ae72d-fefd-4d8b-b0c5-16fb66f93ccf,Joshua Reyes,Male,60,London,2024-10-31,1427.52,282.14,194.22,1,Ongoing,Groceries,Asda,1371.41,844,2,2023-10-02,0
964c681f-c3c9-490e-946a-71227597c687,03325def-f7fd-4dd4-baa7-1328be9883ec,Michelle Baldwin,Other,24,Leeds,2024-07-21,116.85,464.37,226.23,8,Missed,Electronics,Argos,5842.75,751,0,2023-07-04,0
886b226a-f104-49f3-9346-c0e9f146b63c,c164052c-0cb9-4e54-ba48-194ed0f839fe,Patty Garrett,Male,49,Liverpool,2025-03-26,1232.77,261.34,131.35,2,Paid,Beauty,Asda,5189.4,350,0,2024-01-18,0
4438085c-8599-42ab-95f7-874f3f5db7d9,798a454b-9b5b-4a57-a98a-3edfe4487479,Johnathan White,Male,20,Leeds,2025-03-11,1003.32,224.88,11.3,7,Missed,Home,Asda,5298.92,322,2,2022-06-18,0
05da6333-184d-4fb0-ab52-a305b082fc04,f1a1f72a-62d7-4581-b112-bf46648b9b6e,Tracy Harrison,Female,26,Birmingham,2024-06-18,660.09,414.11,290.1,4,Ongoing,Beauty,Tesco,5219.51,646,1,2023-08-30,0
4c01e0a6-a258-47e0-aab9-c1f8ae096b01,af3a20d3-e6e9-45b8-bf0c-dc4d8e6f6fdf,Maria Anderson,Female,33,Birmingham,2024-10-30,1261.62,64.88,47.12,1,Missed,Electronics,Argos,1860.49,649,1,2023-05-08,0
9518d802-266b-45b5-9347-881027069566,1f1b5f54-1641-4b9b-b342-f16480833ca5,Kevin Myers,Other,56,Glasgow,2025-03-02,1050.37,222.08,17.98,1,Ongoing,Fashion,Tesco,8723.96,488,2,2023-03-05,0
0686be9a-e1da-44bf-881e-74d15f894faa,23481ecf-0b8d-43fd-8b9b-3bead050623f,Julie Johnson,Other,61,London,2024-10-17,1259.0,123.2,228.95,9,Ongoing,Electronics,eBay,8073.98,748,2,2022-09-17,0
a8d2a73f-d90e-4c32-8f15-bf102caac102,f032b6c3-50be-402d-83db-baa6953590c5,Paul Russell,Female,58,Glasgow,2025-02-22,1321.45,16.23,90.12,7,Ongoing,Home,Currys,5388.14,637,1,2022-09-27,0
5a093668-8e8b-4ddb-8789-2219977947d7,94a2680f-d829-4d8b-a49c-702305320831,Amy Peters,Other,23,Liverpool,2024-09-27,1491.36,348.62,236.03,6,Missed,Beauty,Tesco,2311.13,797,4,2023-08-05,0
c9a2743e-2252-4c29-b6ed-0a71000cf6a7,3484cfb1-4957-44b8-8429-7a5757a6c191,Morgan Allison,Female,28,Manchester,2025-02-25,313.23,228.33,230.84,2,Ongoing,Sports,Asda,8848.78,344,1,2022-06-28,0
72fe9a3e-d6c6-457f-ac48-8f43054cf446,bbebb894-8458-457c-9315-3305758301ef,Andre Valdez,Male,24,Liverpool,2024-06-28,1683.68,192.82,119.85,6,Missed,Fashion,Zara,6202.81,454,1,2023-03-08,0
0b2707de-e6fb-4d67-bc8a-e53b298e495e,1a00b28f-4563-4c2f-a40e-49ac3a330ea9,Daniel Bruce,Other,40,Birmingham,2025-04-05,990.78,473.31,159.29,11,Missed,Home,Argos,1634.83,746,2,2023-05-07,0
202cd9f5-7a4a-4a42-8a41-9147fc30ede6,69458a96-34a2-4f80-be00-d2bf4e9a73a5,Lisa Walker,Female,34,Birmingham,2024-09-20,86.06,384.3,34.32,11,Missed,Groceries,eBay,6725.73,821,2,2022-10-19,0
648431bb-e662-4a31-be72-9ff54dc4336f,eab48a8e-9df5-41a2-a66d-ab2b0d48d5cf,Mary Harmon,Other,27,London,2024-11-20,1699.54,490.51,220.84,7,Paid,Sports,Currys,4386.14,768,0,2023-08-02,0
7eccea37-25a4-4e6a-9043-96d5f37bdb53,355e8f0f-f3d8-415f-b97b-e6e8a5eeedc5,Rebecca Brown,Female,32,Leeds,2024-09-01,906.46,47.31,162.2,8,Ongoing,Sports,Asda,7128.32,383,0,2022-11-25,0
51e552ab-e7a5-4215-a819-27be1122a608,0ee9dad7-825b-4035-9cb2-baab09960f54,Shawn Moore,Other,49,London,2024-10-27,1968.1,64.08,13.28,1,Paid,Home,Currys,3417.79,416,2,2023-11-28,0
39b67a21-7ec8-493c-87c1-c48311ae3392,ec567b6c-dd2a-4989-ba05-54402ca9f4d6,Sean Garcia,Male,54,London,2024-12-20,841.4,98.44,215.04,11,Ongoing,Electronics,Nike,9451.42,774,2,2024-03-08,0
9fcc3d4e-5b3b-4cd0-9027-10c5cfe1244b,6117d486-9154-4c1a-a57d-095b873c1839,Kayla West PhD,Female,36,Liverpool,2025-02-23,1910.68,195.18,153.38,5,Missed,Fashion,Zara,4916.56,605,1,2022-08-18,0
68f50c26-a4f6-46e1-b09d-5bdaaf30d384,5d63e6f3-87a4-4e41-a722-f50f218f77a5,Nicholas Pacheco,Female,43,Sheffield,2025-03-29,1178.11,467.46,85.47,8,Paid,Home,Asda,1998.99,371,0,2024-04-20,0
6215d536-6ea4-49ea-a306-f9e01bfaed38,0607442e-bc5a-42d2-8168-e867d1d80d62,Courtney White,Female,52,Glasgow,2024-07-22,1082.84,93.01,51.01,3,Missed,Beauty,Nike,3751.05,378,2,2022-07-17,0
3824db53-935a-4549-a8ff-8a5010a06738,dea1cfba-768d-4a67-8daa-2930b223287b,Christopher Smith,Female,52,Birmingham,2024-07-17,340.15,63.44,279.15,11,Paid,Fashion,Tesco,9475.82,805,1,2023-05-04,0
5ea5419f-fe4b-40f7-8746-01801961c786,e6544f3d-d335-4c8b-9724-31fa00a5de3f,Annette Lopez,Female,35,Glasgow,2025-02-06,235.15,108.36,227.64,9,Paid,Groceries,Amazon,1940.85,483,2,2022-11-21,0
a736dfc8-3201-482a-a4b8-41a136892161,ad8d644a-d15b-40ed-9345-4e52c36fcc09,Melissa Wilcox,Other,33,Manchester,2024-08-08,1470.03,260.28,182.25,10,Paid,Sports,Nike,5526.87,424,2,2023-12-03,0
9c9e65e7-b121-4ce0-94d0-58a6903e5afe,17ca50f0-7e26-445d-b7ae-8985b4486cf7,Jonathan Tran,Male,34,Liverpool,2024-11-03,1028.68,465.45,281.04,5,Missed,Sports,Amazon,9808.84,652,1,2022-12-18,0
5ee91697-4551-41e0-8ca7-b2fe70b68e3b,27a04e3a-8df4-4a11-92aa-8ad716986703,Joseph Lee,Female,43,Birmingham,2025-02-22,1033.63,386.36,200.18,8,Paid,Electronics,Tesco,7282.66,313,1,2022-10-05,0
ae1e4e00-8599-44a9-a3a3-50a5b4c05564,bb612a8d-76cb-4954-87db-7a6f381cead0,Olivia Hendrix,Other,30,Manchester,2024-08-01,815.71,175.87,52.88,7,Paid,Beauty,Currys,5060.06,649,1,2022-05-02,0
ad7179a1-f99f-44d8-947b-9023e7077408,51bf0526-bcf6-4d77-8fdd-7cc70288cb1c,Sean Hernandez,Male,60,Sheffield,2024-06-01,1183.75,366.76,35.88,10,Missed,Fashion,Nike,3265.35,523,1,2022-09-13,0
899b5ca5-c0de-4007-8719-47e29133b5d0,0d3c4446-ddf8-4a24-a2d1-581420b46858,Alexis Burgess,Male,36,Leeds,2025-02-24,1010.91,153.38,134.34,8,Paid,Groceries,Nike,2690.22,434,0,2022-12-15,0
17fa1fd8-29c1-4688-84b9-1d69df599939,8ec3b026-ae9e-4578-9bf8-7b91459a9bc6,Stephanie Brown,Female,27,Sheffield,2024-07-03,362.08,403.41,285.91,9,Paid,Groceries,Zara,6056.12,393,0,2024-04-09,0
62061975-32ff-4e25-b073-84040f11c414,bca60b30-2bec-487e-8c26-16c22f2eee7e,Laura Sanchez,Male,18,Leeds,2024-10-31,294.52,191.94,26.1,6,Missed,Sports,Amazon,3672.82,470,1,2023-11-07,0
2d8941a8-3097-44cd-b1a8-3590a487fa7e,91255b44-45c7-4d8b-a748-217d85587441,Amanda Ochoa,Male,54,London,2025-02-28,555.36,495.49,191.33,6,Missed,Home,eBay,1303.01,791,0,2023-11-12,0
478da285-d41e-4a66-bc2c-772aecc91f6d,54391a78-4b5a-4a0e-9117-2ee7dadc4cde,Sandra Sims,Male,24,Liverpool,2024-07-04,456.55,92.37,163.23,7,Missed,Fashion,Tesco,5648.74,594,0,2024-01-28,0
5ecad794-e38d-4b6b-8ca6-85cac8d186c7,062fec15-1c62-4d4e-a346-dfd5d7185390,Dwayne Collier,Female,63,Manchester,2024-11-15,1861.77,54.66,287.29,4,Missed,Electronics,Tesco,9024.26,637,0,2023-03-18,0
4a0c1761-6fcd-4919-849f-2a5e5b804172,99bd28b3-4881-493c-8a25-71f29f271fe5,Dan Henderson,Female,31,Glasgow,2025-04-22,1963.8,48.79,102.94,8,Paid,Groceries,Currys,3922.71,838,0,2024-03-14,0
97e60ca6-de6d-4aed-8ecd-49f7b73e946d,9263a994-5983-4e49-b18b-6a8d163e4823,Amanda Cook,Other,60,Leeds,2024-05-24,589.98,319.24,46.9,11,Ongoing,Beauty,Amazon,5544.01,802,2,2024-03-07,0
90dd7eb8-8a27-4c3c-81fd-4c8beee6763c,98083ce2-2f61-4ea7-b389-c3cbf7792a48,Mackenzie Johnson,Female,21,Sheffield,2024-08-17,751.71,218.4,191.3,3,Ongoing,Groceries,Argos,6418.48,630,1,2022-06-01,0
b2d89026-a916-4c96-b846-821b5ec75999,db1c78d6-7ded-48be-9a6c-c24e9ad7650e,John Myers,Other,22,Leeds,2024-11-04,712.49,441.45,272.39,11,Paid,Home,Amazon,5213.42,573,0,2023-10-05,0
c67995c1-63b6-48bc-a6a2-f080332a4805,fa3bab25-27b4-44dd-a9c1-0a4139cf9667,Stacey Peterson,Female,46,Birmingham,2024-05-05,1938.41,192.79,290.41,8,Ongoing,Beauty,Zara,9997.35,806,0,2023-08-22,1
